Pair ID,Explanation
pair_164,"'M' is more expensive plan than and is longer plan than and is slower plan than and is worse plan than 'P'. 'M' is worse plan than 'A' and 'B' and 'C' and 'D' and 'E' and 'F' and 'G' and 'H' and 'I' and 'J' and 'K' and 'L' and 'N' and 'O' and 'Q' and 'R' and 'S' and 'T'. 'M' is slower plan than 'A' and 'B' and 'C' and 'D' and 'E' and 'G' and 'H' and 'I' and 'J' and 'K' and 'L' and 'N' and 'O' and 'Q' and 'R' and 'S' and 'T'. 'M' is more expensive plan than 'A' and 'B' and 'C' and 'D' and 'G' and 'H' and 'I' and 'J' and 'K' and 'L' and 'N' and 'Q' and 'R' and 'S' and 'T'. 'M' is longer plan than 'B' and 'C' and 'D' and 'F' and 'G' and 'I' and 'J' and 'L' and 'N' and 'Q' and 'R' and 'S' and 'T'. 'M' has expected makespan 'M makespan'; while 'P' has expected makespan 'P makespan'. 'M' has number of tasks 'M number of tasks'; while 'P' has number of tasks 'P number of tasks'. 'M' has cost 'M cost'; while 'P' has cost 'P cost'. 'A' is slower plan than 'P', and 'B' is slower plan than 'P', and 'C' is slower plan than 'P', and 'D' is slower plan than 'P', and 'E' is slower plan than 'P', and 'G' is slower plan than 'P', and 'H' is slower plan than 'P', and 'I' is slower plan than 'P', and 'J' is slower plan than 'P', and 'K' is slower plan than 'P', and 'L' is slower plan than 'P', and 'N' is slower plan than 'P', and 'O' is slower plan than 'P', and 'Q' is slower plan than 'P', and 'R' is slower plan than 'P', and 'S' is slower plan than 'P', and 'T' is slower plan than 'P'. 'A' is more expensive plan than 'P', and 'B' is more expensive plan than 'P', and 'C' is more expensive plan than 'P', and 'D' is more expensive plan than 'P', and 'G' is more expensive plan than 'P', and 'H' is more expensive plan than 'P', and 'I' is more expensive plan than 'P', and 'J' is more expensive plan than 'P', and 'K' is more expensive plan than 'P', and 'L' is more expensive plan than 'P', and 'N' is more expensive plan than 'P', and 'Q' is more expensive plan than 'P', and 'R' is more expensive plan than 'P', and 'S' is more expensive plan than 'P', and 'T' is more expensive plan than 'P'. 'B' is longer plan than 'P', and 'C' is longer plan than 'P', and 'D' is longer plan than 'P', and 'F' is longer plan than 'P', and 'G' is longer plan than 'P', and 'I' is longer plan than 'P', and 'J' is longer plan than 'P', and 'L' is longer plan than 'P', and 'N' is longer plan than 'P', and 'Q' is longer plan than 'P', and 'R' is longer plan than 'P', and 'S' is longer plan than 'P', and 'T' is longer plan than 'P'. 'B' is worse plan than 'P', and 'C' is worse plan than 'P', and 'D' is worse plan than 'P', and 'G' is worse plan than 'P', and 'I' is worse plan than 'P', and 'J' is worse plan than 'P', and 'L' is worse plan than 'P', and 'N' is worse plan than 'P', and 'Q' is worse plan than 'P', and 'R' is worse plan than 'P', and 'S' is worse plan than 'P', and 'T' is worse plan than 'P'. 
"
pair_165,"'M' is more expensive plan than and is longer plan than and is slower plan than and is worse plan than 'Q'. 'M' is worse plan than 'B' and 'C' and 'J'. 'M' has expected makespan 'M makespan'; while 'Q' has expected makespan 'Q makespan'. 'M' has number of tasks 'M number of tasks'; while 'Q' has number of tasks 'Q number of tasks'. 'M' has cost 'M cost'; while 'Q' has cost 'Q cost'. 'M' is longer plan than 'B' and 'J'. 'M' is more expensive plan than 'C'. 'M' is slower plan than 'C'. 'B' is longer plan than 'Q', and 'J' is longer plan than 'Q'. 'C' is more expensive plan than 'Q'. 'C' is slower plan than 'Q'. 
"
pair_166,"'M' is more expensive plan than and is longer plan than and is slower plan than and is worse plan than 'R'. 'M' is worse plan than 'A' and 'B' and 'C' and 'D' and 'F' and 'G' and 'I' and 'J' and 'K' and 'L' and 'N' and 'Q' and 'S' and 'T'. 'M' is longer plan than 'B' and 'C' and 'D' and 'F' and 'G' and 'I' and 'J' and 'L' and 'N' and 'Q' and 'S' and 'T'. 'M' is more expensive plan than 'B' and 'C' and 'D' and 'G' and 'I' and 'K' and 'N' and 'Q' and 'S'. 'M' is slower plan than 'A' and 'C' and 'D' and 'G' and 'K' and 'N' and 'Q' and 'S'. 'M' has expected makespan 'M makespan'; while 'R' has expected makespan 'R makespan'. 'M' has number of tasks 'M number of tasks'; while 'R' has number of tasks 'R number of tasks'. 'M' has cost 'M cost'; while 'R' has cost 'R cost'. 'B' is longer plan than 'R', and 'C' is longer plan than 'R', and 'D' is longer plan than 'R', and 'F' is longer plan than 'R', and 'G' is longer plan than 'R', and 'I' is longer plan than 'R', and 'J' is longer plan than 'R', and 'L' is longer plan than 'R', and 'N' is longer plan than 'R', and 'Q' is longer plan than 'R', and 'S' is longer plan than 'R', and 'T' is longer plan than 'R'. 'B' is more expensive plan than 'R', and 'C' is more expensive plan than 'R', and 'D' is more expensive plan than 'R', and 'G' is more expensive plan than 'R', and 'I' is more expensive plan than 'R', and 'K' is more expensive plan than 'R', and 'N' is more expensive plan than 'R', and 'Q' is more expensive plan than 'R', and 'S' is more expensive plan than 'R'. 'A' is slower plan than 'R', and 'C' is slower plan than 'R', and 'D' is slower plan than 'R', and 'G' is slower plan than 'R', and 'K' is slower plan than 'R', and 'N' is slower plan than 'R', and 'Q' is slower plan than 'R', and 'S' is slower plan than 'R'. 'C' is worse plan than 'R', and 'D' is worse plan than 'R', and 'G' is worse plan than 'R', and 'N' is worse plan than 'R', and 'Q' is worse plan than 'R', and 'S' is worse plan than 'R'. 
"
pair_167,"'M' is more expensive plan than and is longer plan than and is slower plan than and is worse plan than 'S'. 'M' is worse plan than 'B' and 'C' and 'D' and 'F' and 'G' and 'J' and 'K' and 'L' and 'N' and 'Q' and 'T'. 'M' is longer plan than 'B' and 'C' and 'D' and 'F' and 'G' and 'J' and 'L' and 'N' and 'Q' and 'T'. 'M' is more expensive plan than 'C' and 'G' and 'K' and 'Q'. 'M' is slower plan than 'C' and 'G' and 'K' and 'Q'. 'M' has expected makespan 'M makespan'; while 'S' has expected makespan 'S makespan'. 'M' has number of tasks 'M number of tasks'; while 'S' has number of tasks 'S number of tasks'. 'M' has cost 'M cost'; while 'S' has cost 'S cost'. 'S' is plan with same number of tasks as 'D'. 'B' is longer plan than 'S', and 'C' is longer plan than 'S', and 'F' is longer plan than 'S', and 'G' is longer plan than 'S', and 'J' is longer plan than 'S', and 'L' is longer plan than 'S', and 'N' is longer plan than 'S', and 'Q' is longer plan than 'S', and 'T' is longer plan than 'S'. 'C' is more expensive plan than 'S', and 'G' is more expensive plan than 'S', and 'K' is more expensive plan than 'S', and 'Q' is more expensive plan than 'S'. 'C' is slower plan than 'S', and 'G' is slower plan than 'S', and 'K' is slower plan than 'S', and 'Q' is slower plan than 'S'. 'C' is worse plan than 'S', and 'G' is worse plan than 'S', and 'Q' is worse plan than 'S'. 
"
pair_168,"'M' is more expensive plan than and is longer plan than and is slower plan than and is worse plan than 'T'. 'M' is worse plan than 'A' and 'B' and 'C' and 'D' and 'G' and 'H' and 'I' and 'J' and 'K' and 'L' and 'N' and 'Q' and 'R' and 'S'. 'M' is slower plan than 'A' and 'C' and 'D' and 'G' and 'H' and 'I' and 'K' and 'L' and 'N' and 'Q' and 'R' and 'S'. 'M' is more expensive plan than 'B' and 'C' and 'D' and 'G' and 'I' and 'K' and 'N' and 'Q' and 'R' and 'S'. 'M' is longer plan than 'B' and 'J' and 'Q'. 'M' has expected makespan 'M makespan'; while 'T' has expected makespan 'T makespan'. 'M' has number of tasks 'M number of tasks'; while 'T' has number of tasks 'T number of tasks'. 'M' has cost 'M cost'; while 'T' has cost 'T cost'. 'A' is slower plan than 'T', and 'C' is slower plan than 'T', and 'D' is slower plan than 'T', and 'G' is slower plan than 'T', and 'H' is slower plan than 'T', and 'I' is slower plan than 'T', and 'K' is slower plan than 'T', and 'L' is slower plan than 'T', and 'N' is slower plan than 'T', and 'Q' is slower plan than 'T', and 'R' is slower plan than 'T', and 'S' is slower plan than 'T'. 'B' is more expensive plan than 'T', and 'C' is more expensive plan than 'T', and 'D' is more expensive plan than 'T', and 'G' is more expensive plan than 'T', and 'I' is more expensive plan than 'T', and 'K' is more expensive plan than 'T', and 'N' is more expensive plan than 'T', and 'Q' is more expensive plan than 'T', and 'R' is more expensive plan than 'T', and 'S' is more expensive plan than 'T'. 'B' is longer plan than 'T', and 'J' is longer plan than 'T', and 'Q' is longer plan than 'T'. 'Q' is worse plan than 'T'. 
"
pair_169,"'N' is more expensive plan than and is longer plan than and is slower plan than and is worse plan than 'O'. 'N' is longer plan than 'A' and 'D' and 'E' and 'F' and 'H' and 'I' and 'K' and 'L' and 'P' and 'R' and 'S'. 'N' is more expensive plan than 'A' and 'B' and 'H' and 'J' and 'L' and 'P' and 'R' and 'T'. 'N' is slower plan than 'B' and 'H' and 'I' and 'L' and 'R' and 'T'. 'N' is worse plan than 'E' and 'F' and 'H' and 'L' and 'P' and 'R'. 'N' has expected makespan 'N makespan'; while 'O' has expected makespan 'O makespan'. 'N' has number of tasks 'N number of tasks'; while 'O' has number of tasks 'O number of tasks'. 'N' has cost 'N cost'; while 'O' has cost 'O cost'. 'N' is plan with same cost as 'I'. 'A' is longer plan than 'O', and 'D' is longer plan than 'O', and 'E' is longer plan than 'O', and 'F' is longer plan than 'O', and 'H' is longer plan than 'O', and 'I' is longer plan than 'O', and 'K' is longer plan than 'O', and 'L' is longer plan than 'O', and 'P' is longer plan than 'O', and 'R' is longer plan than 'O', and 'S' is longer plan than 'O'. 'A' is worse plan than 'O', and 'B' is worse plan than 'O', and 'D' is worse plan than 'O', and 'H' is worse plan than 'O', and 'I' is worse plan than 'O', and 'K' is worse plan than 'O', and 'L' is worse plan than 'O', and 'R' is worse plan than 'O', and 'S' is worse plan than 'O', and 'T' is worse plan than 'O'. 'A' is more expensive plan than 'O', and 'B' is more expensive plan than 'O', and 'H' is more expensive plan than 'O', and 'I' is more expensive plan than 'O', and 'J' is more expensive plan than 'O', and 'L' is more expensive plan than 'O', and 'P' is more expensive plan than 'O', and 'R' is more expensive plan than 'O', and 'T' is more expensive plan than 'O'. 'B' is slower plan than 'O', and 'H' is slower plan than 'O', and 'I' is slower plan than 'O', and 'L' is slower plan than 'O', and 'R' is slower plan than 'O', and 'T' is slower plan than 'O'. 
"
pair_170,"'N' is more expensive plan than and is longer plan than and is slower plan than and is worse plan than 'P'. 'N' is slower plan than 'B' and 'E' and 'H' and 'I' and 'J' and 'L' and 'O' and 'R' and 'T'. 'N' is more expensive plan than 'A' and 'B' and 'H' and 'J' and 'L' and 'R' and 'T'. 'N' is longer plan than 'D' and 'F' and 'I' and 'L' and 'R' and 'S'. 'N' is worse plan than 'E' and 'F' and 'H' and 'L' and 'O' and 'R'. 'N' has expected makespan 'N makespan'; while 'P' has expected makespan 'P makespan'. 'N' has number of tasks 'N number of tasks'; while 'P' has number of tasks 'P number of tasks'. 'N' has cost 'N cost'; while 'P' has cost 'P cost'. 'N' is plan with same cost as 'I'. 'B' is slower plan than 'P', and 'E' is slower plan than 'P', and 'H' is slower plan than 'P', and 'I' is slower plan than 'P', and 'J' is slower plan than 'P', and 'L' is slower plan than 'P', and 'O' is slower plan than 'P', and 'R' is slower plan than 'P', and 'T' is slower plan than 'P'. 'A' is more expensive plan than 'P', and 'B' is more expensive plan than 'P', and 'H' is more expensive plan than 'P', and 'I' is more expensive plan than 'P', and 'J' is more expensive plan than 'P', and 'L' is more expensive plan than 'P', and 'R' is more expensive plan than 'P', and 'T' is more expensive plan than 'P'. 'B' is worse plan than 'P', and 'D' is worse plan than 'P', and 'I' is worse plan than 'P', and 'J' is worse plan than 'P', and 'L' is worse plan than 'P', and 'R' is worse plan than 'P', and 'S' is worse plan than 'P', and 'T' is worse plan than 'P'. 'D' is longer plan than 'P', and 'F' is longer plan than 'P', and 'I' is longer plan than 'P', and 'L' is longer plan than 'P', and 'R' is longer plan than 'P', and 'S' is longer plan than 'P'. 
"
pair_171,"'N' is cheaper plan than and is shorter plan than and is faster plan than and is better plan than 'Q'. 'N' is faster plan than 'A' and 'D' and 'G' and 'K' and 'S'. 'N' is cheaper plan than 'D' and 'G' and 'K' and 'S'. 'N' is shorter plan than 'C' and 'G' and 'T'. 'N' has expected makespan 'N makespan'; while 'Q' has expected makespan 'Q makespan'. 'N' has number of tasks 'N number of tasks'; while 'Q' has number of tasks 'Q number of tasks'. 'N' has cost 'N cost'; while 'Q' has cost 'Q cost'. 'N' is better plan than 'C' and 'G'. 'N' is plan with same cost as 'I'. 'A' is better plan than 'Q', and 'D' is better plan than 'Q', and 'G' is better plan than 'Q', and 'I' is better plan than 'Q', and 'K' is better plan than 'Q', and 'S' is better plan than 'Q', and 'T' is better plan than 'Q'. 'A' is faster plan than 'Q', and 'D' is faster plan than 'Q', and 'G' is faster plan than 'Q', and 'K' is faster plan than 'Q', and 'S' is faster plan than 'Q'. 'D' is cheaper plan than 'Q', and 'G' is cheaper plan than 'Q', and 'I' is cheaper plan than 'Q', and 'K' is cheaper plan than 'Q', and 'S' is cheaper plan than 'Q'. 'C' is shorter plan than 'Q', and 'G' is shorter plan than 'Q', and 'T' is shorter plan than 'Q'. 
"
pair_172,"'N' is more expensive plan than and is longer plan than and is slower plan than and is worse plan than 'R'. 'N' is longer plan than 'D' and 'F' and 'I' and 'L' and 'S'. 'N' has expected makespan 'N makespan'; while 'R' has expected makespan 'R makespan'. 'N' has number of tasks 'N number of tasks'; while 'R' has number of tasks 'R number of tasks'. 'N' has cost 'N cost'; while 'R' has cost 'R cost'. 'N' is worse plan than 'F' and 'L'. 'N' is more expensive plan than 'B'. 'N' is plan with same cost as 'I'. 'D' is longer plan than 'R', and 'F' is longer plan than 'R', and 'I' is longer plan than 'R', and 'L' is longer plan than 'R', and 'S' is longer plan than 'R'. 'B' is more expensive plan than 'R', and 'I' is more expensive plan than 'R'. 'D' is worse plan than 'R', and 'S' is worse plan than 'R'. 
"
pair_173,"'N' is cheaper plan than and is longer plan than and is faster plan than 'S'. 'N' is worse plan than 'F' and 'L'; while 'S' is worse plan than 'A' and 'I'. 'N' is longer plan than 'D' and 'F' and 'L'. 'N' has expected makespan 'N makespan'; while 'S' has expected makespan 'S makespan'. 'N' has number of tasks 'N number of tasks'; while 'S' has number of tasks 'S number of tasks'. 'N' has cost 'N cost'; while 'S' has cost 'S cost'. 'N' is faster plan than 'A' and 'D'. 'N' is cheaper plan than 'D'. 'N' is plan with same cost as 'I'. 'S' is plan with same number of tasks as 'D'. 'A' is faster plan than 'S', and 'D' is faster plan than 'S'. 'D' is cheaper plan than 'S', and 'I' is cheaper plan than 'S'. 'F' is longer plan than 'S', and 'L' is longer plan than 'S'. 
"
pair_174,"'N' is more expensive plan than and is shorter plan than and is slower plan than 'T'. 'N' is slower plan than 'H' and 'I' and 'L' and 'R'. 'N' has expected makespan 'N makespan'; while 'T' has expected makespan 'T makespan'. 'N' has number of tasks 'N number of tasks'; while 'T' has number of tasks 'T number of tasks'. 'N' has cost 'N cost'; while 'T' has cost 'T cost'. 'N' is more expensive plan than 'B' and 'R'. 'N' is shorter plan than 'C' and 'G'. 'N' is better plan than 'C' and 'G'. 'N' is plan with same cost as 'I'. 'H' is slower plan than 'T', and 'I' is slower plan than 'T', and 'L' is slower plan than 'T', and 'R' is slower plan than 'T'. 'H' is better plan than 'N', and 'L' is better plan than 'N', and 'R' is better plan than 'N'. 'B' is more expensive plan than 'T', and 'I' is more expensive plan than 'T', and 'R' is more expensive plan than 'T'. 'C' is shorter plan than 'T', and 'G' is shorter plan than 'T'. 
"
pair_175,"'O' is cheaper plan than and is shorter plan than and is slower plan than 'P'. 'O' is shorter plan than 'A' and 'E' and 'H' and 'K'. 'O' is better plan than 'A' and 'H' and 'K'; while 'P' is better plan than 'J'. 'O' has expected makespan 'O makespan'; while 'P' has expected makespan 'P makespan'. 'O' has number of tasks 'O number of tasks'; while 'P' has number of tasks 'P number of tasks'. 'O' has cost 'O cost'; while 'P' has cost 'P cost'. 'O' is slower plan than 'E' and 'J'. 'A' is shorter plan than 'P', and 'E' is shorter plan than 'P', and 'H' is shorter plan than 'P', and 'K' is shorter plan than 'P'. 'E' is slower plan than 'P', and 'J' is slower plan than 'P'. 
"
pair_176,"'O' is cheaper plan than and is shorter plan than and is faster plan than and is better plan than 'Q'. 'O' is shorter plan than 'A' and 'C' and 'D' and 'E' and 'F' and 'G' and 'H' and 'I' and 'K' and 'L' and 'N' and 'P' and 'R' and 'S' and 'T'. 'O' is cheaper plan than 'A' and 'B' and 'D' and 'G' and 'H' and 'I' and 'J' and 'K' and 'L' and 'N' and 'P' and 'R' and 'S' and 'T'. 'O' is better plan than 'A' and 'B' and 'C' and 'D' and 'G' and 'H' and 'I' and 'K' and 'L' and 'N' and 'R' and 'S' and 'T'. 'O' is faster plan than 'A' and 'B' and 'D' and 'G' and 'H' and 'I' and 'K' and 'L' and 'N' and 'R' and 'S' and 'T'. 'O' has expected makespan 'O makespan'; while 'Q' has expected makespan 'Q makespan'. 'O' has number of tasks 'O number of tasks'; while 'Q' has number of tasks 'Q number of tasks'. 'O' has cost 'O cost'; while 'Q' has cost 'Q cost'. 'A' is shorter plan than 'Q', and 'C' is shorter plan than 'Q', and 'D' is shorter plan than 'Q', and 'E' is shorter plan than 'Q', and 'F' is shorter plan than 'Q', and 'G' is shorter plan than 'Q', and 'H' is shorter plan than 'Q', and 'I' is shorter plan than 'Q', and 'K' is shorter plan than 'Q', and 'L' is shorter plan than 'Q', and 'N' is shorter plan than 'Q', and 'P' is shorter plan than 'Q', and 'R' is shorter plan than 'Q', and 'S' is shorter plan than 'Q', and 'T' is shorter plan than 'Q'. 'A' is cheaper plan than 'Q', and 'B' is cheaper plan than 'Q', and 'D' is cheaper plan than 'Q', and 'G' is cheaper plan than 'Q', and 'H' is cheaper plan than 'Q', and 'I' is cheaper plan than 'Q', and 'J' is cheaper plan than 'Q', and 'K' is cheaper plan than 'Q', and 'L' is cheaper plan than 'Q', and 'N' is cheaper plan than 'Q', and 'P' is cheaper plan than 'Q', and 'R' is cheaper plan than 'Q', and 'S' is cheaper plan than 'Q', and 'T' is cheaper plan than 'Q'. 'A' is better plan than 'Q', and 'D' is better plan than 'Q', and 'E' is better plan than 'Q', and 'F' is better plan than 'Q', and 'G' is better plan than 'Q', and 'H' is better plan than 'Q', and 'I' is better plan than 'Q', and 'K' is better plan than 'Q', and 'L' is better plan than 'Q', and 'N' is better plan than 'Q', and 'P' is better plan than 'Q', and 'R' is better plan than 'Q', and 'S' is better plan than 'Q', and 'T' is better plan than 'Q'. 'A' is faster plan than 'Q', and 'B' is faster plan than 'Q', and 'D' is faster plan than 'Q', and 'G' is faster plan than 'Q', and 'H' is faster plan than 'Q', and 'I' is faster plan than 'Q', and 'K' is faster plan than 'Q', and 'L' is faster plan than 'Q', and 'N' is faster plan than 'Q', and 'R' is faster plan than 'Q', and 'S' is faster plan than 'Q', and 'T' is faster plan than 'Q'. 
"
